rxn	KEGG_rxn_id	ec_code	direction	substrates_name	substrates_kegg	products_name	products_kegg	genes_model	uniprot_model
MAR08570		3.2.1.1	forward	H2O;maltononaose	C00001;	fructose;maltoheptaose	C02336;	ENSG00000174876	P0DTE7;P0DUB6
MAR08570		3.2.1.1	forward	H2O;maltononaose	C00001;	fructose;maltoheptaose	C02336;	ENSG00000187733	P04746;P0DTE8;P0DUB6
MAR08570		3.2.1.1	forward	H2O;maltononaose	C00001;	fructose;maltoheptaose	C02336;	ENSG00000237763	P0DUB6
MAR08570		3.2.1.1	forward	H2O;maltononaose	C00001;	fructose;maltoheptaose	C02336;	ENSG00000240038	P19961
MAR08570		3.2.1.1	forward	H2O;maltononaose	C00001;	fructose;maltoheptaose	C02336;	ENSG00000243480	P04746
MAR08571		3.2.1.1	forward	H2O;maltononaose	C00001;	glucose;maltoheptaose	C00031;	ENSG00000120563	Q6UWQ5
MAR08571		3.2.1.1	forward	H2O;maltononaose	C00001;	glucose;maltoheptaose	C00031;	ENSG00000174876	P0DTE7;P0DUB6
MAR08571		3.2.1.1	forward	H2O;maltononaose	C00001;	glucose;maltoheptaose	C00031;	ENSG00000187733	P04746;P0DTE8;P0DUB6
MAR08571		3.2.1.1	forward	H2O;maltononaose	C00001;	glucose;maltoheptaose	C00031;	ENSG00000237763	P0DUB6
MAR08571		3.2.1.1	forward	H2O;maltononaose	C00001;	glucose;maltoheptaose	C00031;	ENSG00000240038	P19961
MAR08571		3.2.1.1	forward	H2O;maltononaose	C00001;	glucose;maltoheptaose	C00031;	ENSG00000243480	P04746
MAR08572		3.2.1.1	forward	H2O;maltoheptaose	C00001;	fructose;maltohexaose	C02336;C01936	ENSG00000120563	Q6UWQ5
MAR08572		3.2.1.1	forward	H2O;maltoheptaose	C00001;	fructose;maltohexaose	C02336;C01936	ENSG00000174876	P0DTE7;P0DUB6
MAR08572		3.2.1.1	forward	H2O;maltoheptaose	C00001;	fructose;maltohexaose	C02336;C01936	ENSG00000187733	P04746;P0DTE8;P0DUB6
MAR08572		3.2.1.1	forward	H2O;maltoheptaose	C00001;	fructose;maltohexaose	C02336;C01936	ENSG00000237763	P0DUB6
MAR08572		3.2.1.1	forward	H2O;maltoheptaose	C00001;	fructose;maltohexaose	C02336;C01936	ENSG00000240038	P19961
MAR08572		3.2.1.1	forward	H2O;maltoheptaose	C00001;	fructose;maltohexaose	C02336;C01936	ENSG00000243480	P04746
MAR08573		3.2.1.1	forward	H2O;maltoheptaose	C00001;	glucose;maltohexaose	C00031;C01936	ENSG00000120563	Q6UWQ5
MAR08573		3.2.1.1	forward	H2O;maltoheptaose	C00001;	glucose;maltohexaose	C00031;C01936	ENSG00000174876	P0DTE7;P0DUB6
MAR08573		3.2.1.1	forward	H2O;maltoheptaose	C00001;	glucose;maltohexaose	C00031;C01936	ENSG00000187733	P04746;P0DTE8;P0DUB6
MAR08573		3.2.1.1	forward	H2O;maltoheptaose	C00001;	glucose;maltohexaose	C00031;C01936	ENSG00000237763	P0DUB6
MAR08573		3.2.1.1	forward	H2O;maltoheptaose	C00001;	glucose;maltohexaose	C00031;C01936	ENSG00000240038	P19961
MAR08573		3.2.1.1	forward	H2O;maltoheptaose	C00001;	glucose;maltohexaose	C00031;C01936	ENSG00000243480	P04746
MAR08574		3.2.1.1	forward	H2O;maltohexaose	C00001;C01936	fructose;maltopentaose	C02336;	ENSG00000120563	Q6UWQ5
MAR08574		3.2.1.1	forward	H2O;maltohexaose	C00001;C01936	fructose;maltopentaose	C02336;	ENSG00000174876	P0DTE7;P0DUB6
MAR08574		3.2.1.1	forward	H2O;maltohexaose	C00001;C01936	fructose;maltopentaose	C02336;	ENSG00000187733	P04746;P0DTE8;P0DUB6
MAR08574		3.2.1.1	forward	H2O;maltohexaose	C00001;C01936	fructose;maltopentaose	C02336;	ENSG00000237763	P0DUB6
MAR08574		3.2.1.1	forward	H2O;maltohexaose	C00001;C01936	fructose;maltopentaose	C02336;	ENSG00000240038	P19961
MAR08574		3.2.1.1	forward	H2O;maltohexaose	C00001;C01936	fructose;maltopentaose	C02336;	ENSG00000243480	P04746
MAR08575		3.2.1.1	forward	H2O;maltohexaose	C00001;C01936	glucose;maltopentaose	C00031;	ENSG00000120563	Q6UWQ5
MAR08575		3.2.1.1	forward	H2O;maltohexaose	C00001;C01936	glucose;maltopentaose	C00031;	ENSG00000174876	P0DTE7;P0DUB6
MAR08575		3.2.1.1	forward	H2O;maltohexaose	C00001;C01936	glucose;maltopentaose	C00031;	ENSG00000187733	P04746;P0DTE8;P0DUB6
MAR08575		3.2.1.1	forward	H2O;maltohexaose	C00001;C01936	glucose;maltopentaose	C00031;	ENSG00000237763	P0DUB6
MAR08575		3.2.1.1	forward	H2O;maltohexaose	C00001;C01936	glucose;maltopentaose	C00031;	ENSG00000240038	P19961
MAR08575		3.2.1.1	forward	H2O;maltohexaose	C00001;C01936	glucose;maltopentaose	C00031;	ENSG00000243480	P04746
MAR08576		3.2.1.1	forward	H2O;maltopentaose	C00001;	fructose;maltotetraose	C02336;C02052	ENSG00000120563	Q6UWQ5
MAR08576		3.2.1.1	forward	H2O;maltopentaose	C00001;	fructose;maltotetraose	C02336;C02052	ENSG00000174876	P0DTE7;P0DUB6
MAR08576		3.2.1.1	forward	H2O;maltopentaose	C00001;	fructose;maltotetraose	C02336;C02052	ENSG00000187733	P04746;P0DTE8;P0DUB6
MAR08576		3.2.1.1	forward	H2O;maltopentaose	C00001;	fructose;maltotetraose	C02336;C02052	ENSG00000237763	P0DUB6
MAR08576		3.2.1.1	forward	H2O;maltopentaose	C00001;	fructose;maltotetraose	C02336;C02052	ENSG00000240038	P19961
MAR08576		3.2.1.1	forward	H2O;maltopentaose	C00001;	fructose;maltotetraose	C02336;C02052	ENSG00000243480	P04746
MAR08577		3.2.1.1	forward	H2O;maltopentaose	C00001;	glucose;maltotetraose	C00031;C02052	ENSG00000120563	Q6UWQ5
MAR08577		3.2.1.1	forward	H2O;maltopentaose	C00001;	glucose;maltotetraose	C00031;C02052	ENSG00000174876	P0DTE7;P0DUB6
MAR08577		3.2.1.1	forward	H2O;maltopentaose	C00001;	glucose;maltotetraose	C00031;C02052	ENSG00000187733	P04746;P0DTE8;P0DUB6
MAR08577		3.2.1.1	forward	H2O;maltopentaose	C00001;	glucose;maltotetraose	C00031;C02052	ENSG00000237763	P0DUB6
MAR08577		3.2.1.1	forward	H2O;maltopentaose	C00001;	glucose;maltotetraose	C00031;C02052	ENSG00000240038	P19961
MAR08577		3.2.1.1	forward	H2O;maltopentaose	C00001;	glucose;maltotetraose	C00031;C02052	ENSG00000243480	P04746
MAR08578		3.2.1.1	forward	H2O;maltotetraose	C00001;C02052	fructose;maltotriose	C02336;C01835	ENSG00000120563	Q6UWQ5
MAR08578		3.2.1.1	forward	H2O;maltotetraose	C00001;C02052	fructose;maltotriose	C02336;C01835	ENSG00000174876	P0DTE7;P0DUB6
MAR08578		3.2.1.1	forward	H2O;maltotetraose	C00001;C02052	fructose;maltotriose	C02336;C01835	ENSG00000187733	P04746;P0DTE8;P0DUB6
MAR08578		3.2.1.1	forward	H2O;maltotetraose	C00001;C02052	fructose;maltotriose	C02336;C01835	ENSG00000237763	P0DUB6
MAR08578		3.2.1.1	forward	H2O;maltotetraose	C00001;C02052	fructose;maltotriose	C02336;C01835	ENSG00000240038	P19961
MAR08578		3.2.1.1	forward	H2O;maltotetraose	C00001;C02052	fructose;maltotriose	C02336;C01835	ENSG00000243480	P04746
MAR08579		3.2.1.1	forward	H2O;maltotetraose	C00001;C02052	glucose;maltotriose	C00031;C01835	ENSG00000120563	Q6UWQ5
MAR08579		3.2.1.1	forward	H2O;maltotetraose	C00001;C02052	glucose;maltotriose	C00031;C01835	ENSG00000174876	P0DTE7;P0DUB6
MAR08579		3.2.1.1	forward	H2O;maltotetraose	C00001;C02052	glucose;maltotriose	C00031;C01835	ENSG00000187733	P04746;P0DTE8;P0DUB6
MAR08579		3.2.1.1	forward	H2O;maltotetraose	C00001;C02052	glucose;maltotriose	C00031;C01835	ENSG00000237763	P0DUB6
MAR08579		3.2.1.1	forward	H2O;maltotetraose	C00001;C02052	glucose;maltotriose	C00031;C01835	ENSG00000240038	P19961
MAR08579		3.2.1.1	forward	H2O;maltotetraose	C00001;C02052	glucose;maltotriose	C00031;C01835	ENSG00000243480	P04746
MAR08581		3.2.1.1	forward	H2O;maltotriose	C00001;C01835	glucose;maltose	C00031;C00208	ENSG00000120563	Q6UWQ5
MAR08581		3.2.1.1	forward	H2O;maltotriose	C00001;C01835	glucose;maltose	C00031;C00208	ENSG00000174876	P0DTE7;P0DUB6
MAR08581		3.2.1.1	forward	H2O;maltotriose	C00001;C01835	glucose;maltose	C00031;C00208	ENSG00000187733	P04746;P0DTE8;P0DUB6
MAR08581		3.2.1.1	forward	H2O;maltotriose	C00001;C01835	glucose;maltose	C00031;C00208	ENSG00000237763	P0DUB6
MAR08581		3.2.1.1	forward	H2O;maltotriose	C00001;C01835	glucose;maltose	C00031;C00208	ENSG00000240038	P19961
MAR08581		3.2.1.1	forward	H2O;maltotriose	C00001;C01835	glucose;maltose	C00031;C00208	ENSG00000243480	P04746
MAR08591		3.2.1.20	forward	H2O;maltotriose	C00001;C01835	glucose;maltose	C00031;C00208	ENSG00000214013	Q8TET4
MAR08591		3.2.1.20	forward	H2O;maltotriose	C00001;C01835	glucose;maltose	C00031;C00208	ENSG00000257335	O43451
MAR08592		3.2.1.20	forward	H2O;maltotriose	C00001;C01835	glucose;maltose	C00031;C00208	ENSG00000171298	P10253
MAR08580		3.2.1.1	forward	H2O;maltotriose	C00001;C01835	fructose;maltose	C02336;C00208	ENSG00000120563	Q6UWQ5
MAR08580		3.2.1.1	forward	H2O;maltotriose	C00001;C01835	fructose;maltose	C02336;C00208	ENSG00000174876	P0DTE7;P0DUB6
MAR08580		3.2.1.1	forward	H2O;maltotriose	C00001;C01835	fructose;maltose	C02336;C00208	ENSG00000187733	P04746;P0DTE8;P0DUB6
MAR08580		3.2.1.1	forward	H2O;maltotriose	C00001;C01835	fructose;maltose	C02336;C00208	ENSG00000237763	P0DUB6
MAR08580		3.2.1.1	forward	H2O;maltotriose	C00001;C01835	fructose;maltose	C02336;C00208	ENSG00000240038	P19961
MAR08580		3.2.1.1	forward	H2O;maltotriose	C00001;C01835	fructose;maltose	C02336;C00208	ENSG00000243480	P04746
MAR08582		3.2.1.1	forward	H2O;maltose	C00001;C00208	fructose	C02336	ENSG00000120563	Q6UWQ5
MAR08582		3.2.1.1	forward	H2O;maltose	C00001;C00208	fructose	C02336	ENSG00000174876	P0DTE7;P0DUB6
MAR08582		3.2.1.1	forward	H2O;maltose	C00001;C00208	fructose	C02336	ENSG00000187733	P04746;P0DTE8;P0DUB6
MAR08582		3.2.1.1	forward	H2O;maltose	C00001;C00208	fructose	C02336	ENSG00000237763	P0DUB6
MAR08582		3.2.1.1	forward	H2O;maltose	C00001;C00208	fructose	C02336	ENSG00000240038	P19961
MAR08582		3.2.1.1	forward	H2O;maltose	C00001;C00208	fructose	C02336	ENSG00000243480	P04746
MAR08583	R01790	3.2.1.3	forward	H2O;starch structure 1	C00001;	glucose;starch structure 2	C00031;	ENSG00000257335	O43451
MAR08584		3.2.1.10	forward	H2O;starch structure 2	C00001;	glucose;maltose	C00031;C00208	ENSG00000090402	P14410
MAR08585	R01660	2.7.1.106	forward	1,3-bisphospho-D-glycerate;glucose-1-phosphate	C00236;C00103	3-phospho-D-glycerate;glucose-1,6-bisphosphate	C00197;C01231	ENSG00000165434	Q6PCE3
MAR03944	R00289	2.7.7.9	forward	glucose-1-phosphate;H+;UTP	C00103;C00080;C00075	PPi;UDP-glucose	C00013;C00029	ENSG00000169764	Q16851
MAR04128	R00291	5.1.3.2	forward	UDP-galactose	C00052	UDP-glucose	C00029	ENSG00000117308	Q14376
MAR04128	R00291	5.1.3.2	reverse	UDP-glucose	C00029	UDP-galactose	C00052	ENSG00000117308	Q14376
MAR04130		2.7.1.6	forward	ATP;galactose	C00002;C00984	ADP;alpha-D-galactose-1-phosphate;H+	C00008;C00446;C00080	ENSG00000108479	P51570
MAR04130		2.7.1.6	forward	ATP;galactose	C00002;C00984	ADP;alpha-D-galactose-1-phosphate;H+	C00008;C00446;C00080	ENSG00000156958	Q01415
MAR04131	R00955	2.7.7.12	forward	glucose-1-phosphate;UDP-galactose	C00103;C00052	alpha-D-galactose-1-phosphate;UDP-glucose	C00446;C00029	ENSG00000213930	P07902
MAR04131	R00955	2.7.7.12	reverse	alpha-D-galactose-1-phosphate;UDP-glucose	C00446;C00029	glucose-1-phosphate;UDP-galactose	C00103;C00052	ENSG00000213930	P07902
MAR04132	R00955	2.7.7.12	forward	galactose-1-phosphate;UDP-glucose	C03384;C00029	glucose-1-phosphate;UDP-galactose	C00103;C00052	ENSG00000213930	P07902
MAR04303	R00801	3.2.1.10	forward	H2O;sucrose	C00001;C00089	fructose;glucose	C02336;C00031	ENSG00000090402	P14410
MAR04303	R00801	3.2.1.10	forward	H2O;sucrose	C00001;C00089	fructose;glucose	C02336;C00031	ENSG00000171298	P10253
MAR04303	R00801	3.2.1.10	forward	H2O;sucrose	C00001;C00089	fructose;glucose	C02336;C00031	ENSG00000214013	Q8TET4
MAR04303	R00801	3.2.1.10	forward	H2O;sucrose	C00001;C00089	fructose;glucose	C02336;C00031	ENSG00000257335	O43451
MAR04303	R00801	3.2.1.20	forward	H2O;sucrose	C00001;C00089	fructose;glucose	C02336;C00031	ENSG00000090402	P14410
MAR04303	R00801	3.2.1.20	forward	H2O;sucrose	C00001;C00089	fructose;glucose	C02336;C00031	ENSG00000171298	P10253
MAR04303	R00801	3.2.1.20	forward	H2O;sucrose	C00001;C00089	fructose;glucose	C02336;C00031	ENSG00000214013	Q8TET4
MAR04303	R00801	3.2.1.20	forward	H2O;sucrose	C00001;C00089	fructose;glucose	C02336;C00031	ENSG00000257335	O43451
MAR04303	R00801	3.2.1.48	forward	H2O;sucrose	C00001;C00089	fructose;glucose	C02336;C00031	ENSG00000090402	P14410
MAR04303	R00801	3.2.1.48	forward	H2O;sucrose	C00001;C00089	fructose;glucose	C02336;C00031	ENSG00000171298	P10253
MAR04303	R00801	3.2.1.48	forward	H2O;sucrose	C00001;C00089	fructose;glucose	C02336;C00031	ENSG00000214013	Q8TET4
MAR04303	R00801	3.2.1.48	forward	H2O;sucrose	C00001;C00089	fructose;glucose	C02336;C00031	ENSG00000257335	O43451
MAR04414	R01092	2.7.1.6	forward	ATP;galactose	C00002;C00984	ADP;galactose-1-phosphate;H+	C00008;C03384;C00080	ENSG00000108479	P51570
MAR04414	R01092	2.7.1.6	forward	ATP;galactose	C00002;C00984	ADP;galactose-1-phosphate;H+	C00008;C03384;C00080	ENSG00000156958	Q01415
MAR04414	R01092	2.7.1.6	forward	ATP;galactose	C00002;C00984	ADP;galactose-1-phosphate;H+	C00008;C03384;C00080	ENSG00000166262	Q96M60
MAR04415	R01100	3.2.1.23	forward	H2O;lactose	C00001;C00243	galactose;glucose	C00984;C00031	ENSG00000115850;ENSG00000163521;ENSG00000170266;ENSG00000188167	Q6ZT21;P16278;P09848;Q6UWU2
MAR04415	R01100	3.2.1.108	forward	H2O;lactose	C00001;C00243	galactose;glucose	C00984;C00031	ENSG00000115850;ENSG00000163521;ENSG00000170266;ENSG00000188167	Q6ZT21;P16278;P09848;Q6UWU2
MAR04416	R01104	3.2.1.22	forward	galactosylglycerol;H2O	C05401;C00001	galactose;glycerol	C00984;C00116	ENSG00000102393	P06280
MAR04416	R01104	3.2.1.22	forward	galactosylglycerol;H2O	C05401;C00001	galactose;glycerol	C00984;C00116	ENSG00000170266	P16278
MAR04416	R01104	3.2.1.22	forward	galactosylglycerol;H2O	C05401;C00001	galactose;glycerol	C00984;C00116	ENSG00000241343	P83881
MAR04416	R01104	3.2.1.23	forward	galactosylglycerol;H2O	C05401;C00001	galactose;glycerol	C00984;C00116	ENSG00000102393	P06280
MAR04416	R01104	3.2.1.23	forward	galactosylglycerol;H2O	C05401;C00001	galactose;glycerol	C00984;C00116	ENSG00000170266	P16278
MAR04416	R01104	3.2.1.23	forward	galactosylglycerol;H2O	C05401;C00001	galactose;glycerol	C00984;C00116	ENSG00000241343	P83881
MAR04831	R01680	1.1.99.13	forward	lactose;NAD+	C00243;C00003	3-ketolactose;H+;NADH	C05403;C00080;C00004		
MAR04831	R01680	1.1.99.13	reverse	3-ketolactose;H+;NADH	C05403;C00080;C00004	lactose;NAD+	C00243;C00003		
MAR04832	R04783	3.2.1.23	forward	3-keto-beta-D-galactose;glucose	C05394;C00031	3-ketolactose;H2O	C05403;C00001	ENSG00000115850;ENSG00000163521;ENSG00000170266;ENSG00000188167	Q6ZT21;P16278;P09848;Q6UWU2
MAR04832	R04783	3.2.1.23	reverse	3-ketolactose;H2O	C05403;C00001	3-keto-beta-D-galactose;glucose	C05394;C00031	ENSG00000115850;ENSG00000163521;ENSG00000170266;ENSG00000188167	Q6ZT21;P16278;P09848;Q6UWU2
MAR07674	R00503	2.4.1.22	forward	glucose;UDP-galactose	C00031;C00052	H+;lactose;UDP	C00080;C00243;C00015	ENSG00000086062	P15291
MAR07674	R00503	2.4.1.22	forward	glucose;UDP-galactose	C00031;C00052	H+;lactose;UDP	C00080;C00243;C00015	ENSG00000117411	O60909
MAR07674	R00503	2.4.1.22	forward	glucose;UDP-galactose	C00031;C00052	H+;lactose;UDP	C00080;C00243;C00015	ENSG00000167531	P00709
MAR08761	R02927	2.7.1.3	forward	ATP;D-tagatose	C00002;C00795	ADP;D-tagatose-6-phosphate;H+	C00008;C01097;C00080	ENSG00000138030	P50053
MAR08762		4.1.2.13	forward	D-tagatose-6-phosphate	C01097	DHAP;glyceraldehyde	C00111;C02154	ENSG00000109107	P09972
MAR08762		4.1.2.13	reverse	DHAP;glyceraldehyde	C00111;C02154	D-tagatose-6-phosphate	C01097	ENSG00000109107	P09972
MAR08762		4.1.2.13	forward	D-tagatose-6-phosphate	C01097	DHAP;glyceraldehyde	C00111;C02154	ENSG00000136872	P05062
MAR08762		4.1.2.13	reverse	DHAP;glyceraldehyde	C00111;C02154	D-tagatose-6-phosphate	C01097	ENSG00000136872	P05062
MAR08762		4.1.2.13	forward	D-tagatose-6-phosphate	C01097	DHAP;glyceraldehyde	C00111;C02154	ENSG00000149925	P04075
MAR08762		4.1.2.13	reverse	DHAP;glyceraldehyde	C00111;C02154	D-tagatose-6-phosphate	C01097	ENSG00000149925	P04075
MAR08764	R06114	3.2.1.108	forward	H2O;lactose	C00001;C00243	galactose;glucose	C00984;C00031	ENSG00000115850	P09848
MAR08766	R01095	1.1.1.21	forward	galactose;H+;NADPH	C00984;C00080;C00005	galactitol;NADP+	C01697;C00006	ENSG00000085662	P15121
MAR08766	R01095	1.1.1.21	reverse	galactitol;NADP+	C01697;C00006	galactose;H+;NADPH	C00984;C00080;C00005	ENSG00000085662	P15121
MAR08766	R01095	1.1.1.21	forward	galactose;H+;NADPH	C00984;C00080;C00005	galactitol;NADP+	C01697;C00006	ENSG00000198074	O60218
MAR08766	R01095	1.1.1.21	reverse	galactitol;NADP+	C01697;C00006	galactose;H+;NADPH	C00984;C00080;C00005	ENSG00000198074	O60218
MAR08767	R00502	2.7.7.12	forward	alpha-D-galactose-1-phosphate;H+;UTP	C00446;C00080;C00075	PPi;UDP-galactose	C00013;C00052	ENSG00000213930	P07902
MAR00454	R01059	2.7.1.28	forward	ATP;glyceraldehyde	C00002;C02154	ADP;D-glyceraldehyde 3-phosphate;H+	C00008;C00118;C00080		
MAR04297	R00757	2.7.1.105	forward	ATP;fructose-6-phosphate	C00002;C00085	ADP;fructose-2,6-bisphosphate;H+	C00008;C00665;C00080	ENSG00000114268	Q16877
MAR04297	R00757	2.7.1.105	forward	ATP;fructose-6-phosphate	C00002;C00085	ADP;fructose-2,6-bisphosphate;H+	C00008;C00665;C00080	ENSG00000123836	O60825
MAR04297	R00757	2.7.1.105	forward	ATP;fructose-6-phosphate	C00002;C00085	ADP;fructose-2,6-bisphosphate;H+	C00008;C00665;C00080	ENSG00000158571	P16118
MAR04297	R00757	2.7.1.105	forward	ATP;fructose-6-phosphate	C00002;C00085	ADP;fructose-2,6-bisphosphate;H+	C00008;C00665;C00080	ENSG00000170525	Q16875
MAR04310	R00866	2.7.1.3	forward	ATP;fructose	C00002;C02336	ADP;fructose-1-phosphate;H+	C00008;C01094;C00080	ENSG00000138030	P50053
MAR04315	R00875	1.1.1.14	forward	D-glucitol;NAD+	C00794;C00003	fructose;H+;NADH	C02336;C00080;C00004	ENSG00000140263	Q00796
MAR04315	R00875	1.1.1.14	reverse	fructose;H+;NADH	C02336;C00080;C00004	D-glucitol;NAD+	C00794;C00003	ENSG00000140263	Q00796
MAR04316	R01787	1.1.1.21	forward	D-glucitol;NADP+	C00794;C00006	glucose;H+;NADPH	C00031;C00080;C00005	ENSG00000085662	P15121
MAR04316	R01787	1.1.1.21	reverse	glucose;H+;NADPH	C00031;C00080;C00005	D-glucitol;NADP+	C00794;C00006	ENSG00000085662	P15121
MAR04316	R01787	1.1.1.21	forward	D-glucitol;NADP+	C00794;C00006	glucose;H+;NADPH	C00031;C00080;C00005	ENSG00000198074	O60218
MAR04316	R01787	1.1.1.21	reverse	glucose;H+;NADPH	C00031;C00080;C00005	D-glucitol;NADP+	C00794;C00006	ENSG00000198074	O60218
MAR04319	R00760	2.7.1.1	forward	ATP;fructose	C00002;C02336	ADP;fructose-6-phosphate;H+	C00008;C00085;C00080	ENSG00000156510	Q2TB90
MAR04319	R00760	2.7.1.1	forward	ATP;fructose	C00002;C02336	ADP;fructose-6-phosphate;H+	C00008;C00085;C00080	ENSG00000156515	P19367
MAR04319	R00760	2.7.1.1	forward	ATP;fructose	C00002;C02336	ADP;fructose-6-phosphate;H+	C00008;C00085;C00080	ENSG00000159399	P52789
MAR04319	R00760	2.7.1.1	forward	ATP;fructose	C00002;C02336	ADP;fructose-6-phosphate;H+	C00008;C00085;C00080	ENSG00000160883	P52790
MAR04356	R02568	4.1.2.13	forward	DHAP;glyceraldehyde	C00111;C02154	fructose-1-phosphate	C01094	ENSG00000109107	P09972
MAR04356	R02568	4.1.2.13	forward	DHAP;glyceraldehyde	C00111;C02154	fructose-1-phosphate	C01094	ENSG00000136872	P05062
MAR04356	R02568	4.1.2.13	forward	DHAP;glyceraldehyde	C00111;C02154	fructose-1-phosphate	C01094	ENSG00000149925	P04075
MAR04383	R00772	5.3.1.8	forward	fructose-6-phosphate	C00085	mannose-6-phosphate	C00275	ENSG00000178802	P34949
MAR04383	R00772	5.3.1.8	reverse	mannose-6-phosphate	C00275	fructose-6-phosphate	C00085	ENSG00000178802	P34949
MAR04385	R01818	5.4.2.8	forward	mannose-6-phosphate	C00275	mannose-1-phosphate	C00636	ENSG00000100413	Q9Y535
MAR04385	R01818	5.4.2.8	forward	mannose-6-phosphate	C00275	mannose-1-phosphate	C00636	ENSG00000100417	Q92871
MAR04385	R01818	5.4.2.8	forward	mannose-6-phosphate	C00275	mannose-1-phosphate	C00636	ENSG00000140650	O15305
MAR04386	R00883	2.7.7.22	forward	GDP;H+;mannose-1-phosphate	C00035;C00080;C00636	GDP-mannose;Pi	C00096;C00009	ENSG00000164068	Q5XPI4
MAR04386	R00883	2.7.7.22	forward	GDP;H+;mannose-1-phosphate	C00035;C00080;C00636	GDP-mannose;Pi	C00096;C00009	ENSG00000173540	Q9Y5P6
MAR04386	R00883	2.7.7.13	forward	GDP;H+;mannose-1-phosphate	C00035;C00080;C00636	GDP-mannose;Pi	C00096;C00009	ENSG00000164068	Q5XPI4
MAR04386	R00883	2.7.7.13	forward	GDP;H+;mannose-1-phosphate	C00035;C00080;C00636	GDP-mannose;Pi	C00096;C00009	ENSG00000173540	Q9Y5P6
MAR04387	R00885	2.7.7.13	forward	GTP;H+;mannose-1-phosphate	C00044;C00080;C00636	GDP-mannose;PPi	C00096;C00013	ENSG00000173540	Q9Y5P6
MAR04399	R00888	4.2.1.47	forward	GDP-mannose	C00096	GDP-4-dehydro-6-deoxy-D-mannose;H2O	C01222;C00001	ENSG00000112699	O60547
MAR04400	R05692	1.1.1.271	forward	GDP-4-dehydro-6-deoxy-D-mannose;H+;NADH	C01222;C00080;C00004	GDP-L-fucose;NAD+	C00325;C00003	ENSG00000104522	Q13630
MAR04401	R01951	2.7.7.30	forward	GTP;H+;L-fucose-1-phosphate	C00044;C00080;C02985	GDP-L-fucose;PPi	C00325;C00013	ENSG00000116783	Q59H18
MAR04401	R01951	2.7.7.30	forward	GTP;H+;L-fucose-1-phosphate	C00044;C00080;C02985	GDP-L-fucose;PPi	C00325;C00013	ENSG00000254685	O14772
MAR04402	R03161	2.7.1.52	forward	6-deoxy-L-galactose;ATP	C01019;C00002	ADP;H+;L-fucose-1-phosphate	C00008;C00080;C02985	ENSG00000157353	Q8N0W3
MAR04402	R03161	2.7.1.52	reverse	ADP;H+;L-fucose-1-phosphate	C00008;C00080;C02985	6-deoxy-L-galactose;ATP	C01019;C00002	ENSG00000157353	Q8N0W3
MAR04403	R03163	5.3.1.25	forward	6-deoxy-L-galactose	C01019	L-fuculose	C01721		
MAR04490	R01326	2.7.1.1	forward	ATP;mannose	C00002;C00159	ADP;H+;mannose-6-phosphate	C00008;C00080;C00275	ENSG00000156510	Q2TB90
MAR04490	R01326	2.7.1.1	forward	ATP;mannose	C00002;C00159	ADP;H+;mannose-6-phosphate	C00008;C00080;C00275	ENSG00000156515	P19367
MAR04490	R01326	2.7.1.1	forward	ATP;mannose	C00002;C00159	ADP;H+;mannose-6-phosphate	C00008;C00080;C00275	ENSG00000159399	P52789
MAR04490	R01326	2.7.1.1	forward	ATP;mannose	C00002;C00159	ADP;H+;mannose-6-phosphate	C00008;C00080;C00275	ENSG00000160883	P52790
MAR04706	R00763	3.1.3.46	forward	fructose-2,6-bisphosphate;H2O	C00665;C00001	fructose-6-phosphate;Pi	C00085;C00009	ENSG00000078237	Q9NQ88
MAR04706	R00763	3.1.3.46	forward	fructose-2,6-bisphosphate;H2O	C00665;C00001	fructose-6-phosphate;Pi	C00085;C00009	ENSG00000114268	Q16877
MAR04706	R00763	3.1.3.46	forward	fructose-2,6-bisphosphate;H2O	C00665;C00001	fructose-6-phosphate;Pi	C00085;C00009	ENSG00000123836	O60825
MAR04706	R00763	3.1.3.46	forward	fructose-2,6-bisphosphate;H2O	C00665;C00001	fructose-6-phosphate;Pi	C00085;C00009	ENSG00000158571	P16118
MAR04706	R00763	3.1.3.46	forward	fructose-2,6-bisphosphate;H2O	C00665;C00001	fructose-6-phosphate;Pi	C00085;C00009	ENSG00000170525	Q16875
MAR04706	R00763	3.1.3.11	forward	fructose-2,6-bisphosphate;H2O	C00665;C00001	fructose-6-phosphate;Pi	C00085;C00009	ENSG00000078237	Q9NQ88
MAR04706	R00763	3.1.3.11	forward	fructose-2,6-bisphosphate;H2O	C00665;C00001	fructose-6-phosphate;Pi	C00085;C00009	ENSG00000114268	Q16877
MAR04706	R00763	3.1.3.11	forward	fructose-2,6-bisphosphate;H2O	C00665;C00001	fructose-6-phosphate;Pi	C00085;C00009	ENSG00000123836	O60825
MAR04706	R00763	3.1.3.11	forward	fructose-2,6-bisphosphate;H2O	C00665;C00001	fructose-6-phosphate;Pi	C00085;C00009	ENSG00000158571	P16118
MAR04706	R00763	3.1.3.11	forward	fructose-2,6-bisphosphate;H2O	C00665;C00001	fructose-6-phosphate;Pi	C00085;C00009	ENSG00000170525	Q16875
MAR08768	R05692	1.1.1.271	forward	GDP-4-dehydro-6-deoxy-D-mannose;H+;NADPH	C01222;C00080;C00005	GDP-L-fucose;NADP+	C00325;C00006	ENSG00000104522	Q13630
